5593,13.03,828.68933,HexCer 42:1;3O|HexCer 18:1;2O/24:0;O,[M+H]+,,0.143,TRUE,12.72,828.69232,C48H93NO9,HexCer_HS,ZXWQZGROTQMXME-UHFFFAOYSA-N,O=C(NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,98.8,45.9,96.2,100,346.94,190628_TT1_Hclass_Aging_005_33_18M_SPF_F_Kidney_3_Pos,828.69421:6872 829.69756:8198 830.70092:4910,,,,93.06985:12 102.08377:12 121.09867:24 135.07945:12 135.12186:12 146.98628:24 159.11441:12 184.05632:12 184.06964:193 187.15314:12 191.17493:24 197.07301:12 241.1017:10 247.23862:24 252.25449:12 252.26785:159 264.26352:473 282.26532:36 290.24661:12 292.2941:67 356.3577:12 366.36267:24 384.36353:12 384.38553:36 495.4006:24 525.479:24 546.41724:12 618.60468:127 628.59448:12 630.61188:381 632.62549:81 632.63959:99 648.59607:73 648.62823:337 654.57037:12 654.60632:65 655.60114:36 656.60748:24 687.60602:36 778.6062:67 779.59711:48 781.60822:36 810.61932:12 810.6673:318 811.70636:24 815.69293:24 815.73297:24 816.70715:36 817.71796:24 818.75348:24 828.66827:36 828.68445:36,8.498322102,12.00584676,8.794963852,14.97064262,8.524597533,10.41039495,8.903993672,7.2306252,8.677786169,11.06445571,9.245827385,10.7642285,5.797738485,8.532481332,11.30865179,9.310957714,10.41187461,7.697113135,7.733444982,9.860715489,8.598032977,8.51234845,7.772104464,9.6149953,6.052204724,10.60465956,10.60764082,9.703716715,8.198003271,10.45787429,6.729540972,6.635009386,8.074179,9.337849468,8.351644324,9.272011386,8.807677929,5.492328634,7.418238071,8.992800846,10.17286342,8.542419414,10.00950021,6.885369101,8.986499392,6.242222746,10.34738233,7.237048828,0.017587441,5.968951043,6.793398055,6.477099987,5.805506833,6.20451742,8.89836378,28.48199854
5815,11.763,844.6889,HexCer 42:1;4O|HexCer 18:0;3O/24:1;(2OH),[M+H]+,,0.714,TRUE,12.26,844.68719,C48H93NO10,HexCer_AP,QTVCEEPQSRXILU-UHFFFAOYSA-N,O=C(NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC)C(O)CCCCCCCCCCC=CCCCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,97.5,89.8,96.2,100,62.96,190628_TT1_Hclass_Aging_010_8_18M_SPF_M_Kidney_3_Pos,844.68658:898 845.68993:693 846.69329:426,,,,175.13948:3 184.06921:12 235.09331:6 261.21567:3 264.26569:9 282.28177:32 300.28128:6 628.59637:9 646.61273:20 664.6123:138 682.62433:80 822.6236:3 844.67474:12,1.584959131,1.10835926,1.533053182,1.646132962,1.541920072,1.823504831,1.769880071,1.32304471,1.478046258,1.336186287,1.88567162,1.728478845,1.624328216,1.148529796,1.734318837,1.315210094,1.476587265,1.419012906,1.878293991,1.681432,1.893171638,1.440769299,1.469788176,0.967853377,1.513666993,2.028137668,1.64955945,1.411284462,1.382685409,2.230755439,1.095184725,1.567279681,1.488933348,1.342962188,1.189719825,1.803226026,1.732613223,1.60296766,1.715121491,1.769050115,1.67713482,1.92749745,2.203889139,1.483971135,1.970784423,1.341604811,1.998635514,1.813536314,0.003730669,1.184800477,1.034660028,1.249651366,1.18897945,1.135695529,2.96612126,10.10651561
5305,12.837,810.6825,HexCer 42:2;2O|HexCer 18:2;2O/24:0,[M+H]+,,0.946,TRUE,12.69,810.6817,C48H91NO8,HexCer_NS,RVHBZEQSKCGIES-UHFFFAOYSA-N,O=C(NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.6,50.1,87,100,333.2,190628_TT1_Hclass_Aging_026_2_9w_SPF_M_Kidney_2_Pos,810.68311:15079 811.68646:13497 812.68982:8881,,,,168.05682:10 184.06641:235 239.23032:10 250.23592:12 250.25368:125 255.02644:10 262.24969:1435 280.26147:248 283.53378:10 368.39755:67 411.41296:10 442.30875:24 493.40308:24 600.61731:93 603.5473:12 612.60931:254 614.60443:48 630.62219:700 648.64587:36 751.64417:12 789.59619:12 789.66327:24 792.67072:830 810.59576:48 810.67169:60,2.865998263,21.85287437,3.073688229,22.10720695,14.58807727,3.660202222,5.580845717,3.232579583,15.84276488,19.32113468,19.36981434,6.135365419,3.472570836,14.84557527,6.391725335,23.52285594,22.1713769,17.74691266,21.49692121,17.83369658,23.95197583,3.993214145,4.546187421,16.27766839,3.671473806,20.94677253,14.38393901,14.51662518,3.89689672,17.01869228,3.725473882,14.91508623,15.24514476,4.487254511,19.47458046,17.59819991,16.77633449,3.672920988,5.289866835,3.284935024,4.194033294,3.380168738,3.013481068,4.661339634,4.897815653,17.11213297,16.91871177,3.652059712,0.007994291,8.801868915,10.51614541,9.371786182,8.612039253,8.185898623,16.31366693,19.29425707
5264,11.521,808.66302,HexCer 42:3;2O|HexCer 18:2;2O/24:1,[M+H]+,,0.321,TRUE,11.76,808.66608,C48H89NO8,HexCer_NS,RSVRQAWRXRXVEA-UHFFFAOYSA-N,O=C(NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCCC=CCCCCCCCCCC,310,TRUE,TRUE,TRUE,,TRUE,FALSE,null,null,100,99.3,56.6,81.3,100,61.37,190628_TT1_Hclass_Aging_047_1_9w_SPF_M_Kidney_1_Pos,808.66919:1785 809.67254:1513 810.6759:955,,,,184.06554:12 184.07314:48 227.11148:10 250.2458:24 262.25522:397 280.25537:24 598.56995:12 610.57617:24 610.58313:48 612.62006:24 624.49921:12 628.55933:12 628.59802:87 658.50732:10 749.56824:24 773.65356:10 790.60577:24 790.6413:60 801.32599:12 808.63525:24,0.454246019,3.211346886,0.436715446,2.305781884,1.935153107,0.680149712,0.767828568,0.437802516,2.843466226,3.106856311,3.949562203,1.07071022,0.674273317,2.828031792,1.100866904,3.544267302,3.294917434,3.625101175,4.384020943,2.969136539,4.032834806,0.595203055,0.582555198,2.111545764,0.472943959,2.507389377,1.542605471,2.021499455,0.671066807,2.006520057,0.490679673,3.382327841,2.717850762,0.736463135,3.337825063,3.653341287,2.443393924,0.469609183,1.195183086,0.48458616,0.880435968,0.529727937,0.631045561,0.629563512,0.798028904,3.243626821,2.282510808,0.599690036,0.008527244,1.985808582,1.853403608,1.993691154,1.911937208,1.95703731,4.696358661,18.37548293
5763,13.437,840.68494,HexCer 43:2;3O|HexCer 20:1;2O/23:1;O,[M+H]+,,0.893,TRUE,12.49,840.69232,C49H93NO9,HexCer_HS,IKGHBARRWFYPNG-UHFFFAOYSA-N,O=C(NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCCCCCCCCCCCCCC)C(O)CCCCCCCCCC=CCCCCCCCCCC,410,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,89.4,50.3,87,100,620.7,190628_TT1_Hclass_Aging_041_46_24M_GF_F_Kidney_2_Pos,840.68585:13605 841.6892:14755 842.69256:11071,,,,129.11555:10 135.11159:24 179.07391:10 197.07645:12 221.07874:12 281.04263:24 292.29599:226 310.31528:24 341.00674:12 355.07104:36 371.08273:12 445.08749:12 524.48193:24 525.47858:24 541.29895:10 547.49316:24 548.45886:24 549.48462:60 551.49945:24 552.52472:36 565.46619:12 574.47406:10 630.62213:12 642.64526:60 655.58282:12 660.65472:154 660.67999:138 795.62:12 817.60144:48 822.70886:101 822.71692:128 840.37445:24 840.69177:36,5.119254594,7.642716092,6.170122054,8.352231528,7.205964358,4.910563654,15.1241095,13.26486554,11.29321892,12.26821374,15.54241836,11.16737702,16.30653482,14.05484688,11.86396868,17.95850554,13.47305279,9.002263421,14.51773074,16.16979354,19.64639596,21.96740163,18.12691733,25.22772626,19.44243056,14.75956351,15.12576085,18.13247359,16.17885822,13.76083569,24.41708192,16.09918908,16.63554575,15.34274907,18.16211177,15.34349753,17.50348634,20.50932844,16.74741859,23.35953795,16.27490672,21.98741895,15.82656814,21.42828622,19.13603917,18.40642984,16.92510535,26.75459229,0.02131811,2.574751232,9.103269322,7.658457847,10.34089651,10.27629813,52.89582913,241.6376005
6147,13.159,874.7381,HexCer 44:0;4O|HexCer 20:0;3O/24:0;(2OH),[M+H]+,,0.143,TRUE,13.08,874.73419,C50H99NO10,HexCer_AP,LFEYXCVBYKQPHV-UHFFFAOYSA-N,O=C(NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.9,53.4,90.8,100,207.33,190628_TT1_Hclass_Aging_005_33_18M_SPF_F_Kidney_3_Pos,874.7381:13618 875.74145:23599 876.74481:12149,,,,80.05067:48 124.11937:10 184.06445:12 221.1508:24 245.22244:24 263.22516:12 265.24146:36 285.24191:10 292.29492:36 310.28946:12 310.30676:119 319.17111:10 328.30771:36 426.38266:36 531.45111:10 545.45813:24 549.49969:24 564.49091:24 566.48291:12 572.47339:36 574.48279:48 575.48877:196 576.50244:36 577.51361:118 578.52228:36 589.47821:24 591.48309:24 601.51038:107 602.5191:24 603.51837:88 603.53558:106 658.63519:24 676.64313:60 676.66504:89 689.61469:12 689.65887:36 692.41425:12 694.66095:520 712.61212:24 712.67584:453 828.69482:24 839.7019:24 856.68127:12 857.74945:36 874.71021:48 874.73511:78 874.77661:60,3.612726431,3.196872045,2.881108848,3.569278613,16.89289424,3.674860621,3.779266301,0.720033698,2.825390402,3.761557833,2.250733046,4.036381666,3.901423846,2.210474197,8.435793795,3.922410936,4.513585526,1.448901844,1.573922257,2.417648417,4.308496932,4.654550873,0.740536269,1.836704957,2.336392422,4.099338533,2.233692722,2.538234704,4.755025034,2.681803622,3.128659734,2.287536888,2.690480664,2.715271104,3.474737265,2.765125199,1.410647302,0.505026636,2.295831917,1.851367635,3.787310157,6.444281312,3.746747831,1.487825605,5.922068402,2.455161064,2.361791296,1.612324525,0.006928386,0.615450832,0.830336409,0.678142544,0.751043887,0.596954593,4.696358661,8.268967317
6418,13.388,902.76776,HexCer 46:0;4O|HexCer 20:0;3O/26:0;(2OH),[M+H]+,,0.018,TRUE,13.28,902.7655,C52H103NO10,HexCer_AP,WGQXRMKTAWSVBY-UHFFFAOYSA-N,O=C(NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.9,64.7,89.9,100,446.6,190628_TT1_Hclass_Aging_005_33_18M_SPF_F_Kidney_3_Pos,902.76776:9657 903.77111:18040 904.77447:12025,,,,135.11386:12 239.2254:12 265.24332:36 291.1824:12 292.29205:48 310.28897:12 310.30875:287 313.25464:12 321.3175:12 328.31482:60 338.31561:12 338.34402:48 346.32452:12 412.3941:12 412.40549:48 454.41138:36 454.43231:12 477.39139:10 573.49017:48 574.48523:60 575.4845:36 577.52283:36 578.51801:48 589.45685:12 589.5011:36 592.50635:48 599.49451:36 600.50153:48 601.50598:60 602.49408:24 603.51398:177 603.52777:122 604.51752:48 605.54602:36 656.66223:10 674.67255:48 686.66888:60 704.68103:151 720.35187:12 722.69244:940 731.90295:10 740.70966:1337 741.69904:48 856.73334:48 884.73877:12 884.75128:24 902.73438:36 902.78918:60,0.284312256,1.488840797,0.427617208,2.513043177,11.97934202,2.987381709,1.511002091,0.212017571,1.917427836,1.0132994,1.2403465,2.187121485,0.498430932,0.626470798,6.84658289,1.625354214,2.124609187,0.836890259,1.160083496,2.00369523,0.465270996,0.412548149,0.317372687,0.280751361,0.093603492,3.017202065,1.364348839,1.804678383,1.242716309,1.81836853,0.09690539,1.354083548,2.195081884,2.145106096,1.66812568,2.020256201,0.783086606,0.135111022,2.711782641,0.497011446,2.787249736,0.780495503,2.148008215,1.007301619,2.331632275,0.228048557,1.108648107,1.25066935,0.003730669,0.530163638,0.672384108,0.578697613,0.5357169,0.535565646,3.954828346,7.350193171
1998,5.793,409.23169,LPA 16:0,[M-H]-,,0.589,TRUE,5.96,409.23611,C19H39O7P,LPA,YNDYKPRNFWPPFU-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)O)CCCCCCCCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.7,75.9,37.1,100,36.15,190628_TT1_Hclass_Aging_044_34_24M_SPF_F_Kidney_2_Neg,409.23575:1680 410.2391:513 411.24246:89,,,,78.95791:86 152.98849:36 152.99544:88,0.93723577,0.881141966,0.902889914,0.646693423,1.074454217,0.781009768,0.770193931,0.848571733,1.090738406,0.785481543,0.974946277,0.876008646,1.774448437,0.691743053,0.644044482,1.042868076,0.967431613,0.823709681,1.033065324,0.94417227,0.943860492,1.175793444,1.209552477,1.138208014,1.376648749,0.906158955,0.945286354,0.998217395,1.056080465,0.97617234,1.465023396,0.904243895,0.742776249,0.59472624,1.15229047,1.199007399,1.035564106,1.23121377,1.127960469,1.229870942,1.296374304,1.152003285,0.992387582,1.337932722,1.236716031,0.969009784,0.822501528,0.885407127,0.075884408,0.90516158,1.032311153,1.020347696,1.223272444,185.2767673,55.57109227,661.97845
1999,6.227,409.2345,LPA 16:0,[M-H]-,found in higher mz's MsMs_3092,0.875,TRUE,5.96,409.23611,C19H39O7P,LPA,YNDYKPRNFWPPFU-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)O)CCCCCCCCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,98.7,99,68.9,39.3,100,41.78,190628_TT1_Hclass_Aging_041_46_24M_GF_F_Kidney_2_Neg,409.23038:1572 410.23373:620 411.23709:56,,,,78.95741:48 139.03789:12 150.98222:10 152.99794:101,0.863986081,0.705276183,0.828527386,0.754671272,0.715630858,0.823990754,0.786068157,0.814100302,0.901491665,0.844296467,1.111346671,0.903064507,0.947050531,0.939917103,1.02418781,1.00455295,1.288982823,1.037812497,1.043354819,1.111932688,1.340029361,1.166568752,1.472466737,1.230824512,1.435039539,1.316031378,1.133242626,1.315761782,1.3436593,1.348441453,1.403526664,1.670538024,1.326578622,1.359374264,1.706347069,1.65409284,1.23540981,1.569340629,1.346159057,1.254800758,1.210154636,1.327250117,1.464428472,1.399254639,1.380270793,1.408761212,1.332699844,1.19262,0.010372689,0.589417627,0.687749851,0.747517599,0.888719746,69.47878776,46.79670928,354.6313125
2163,6.853,437.26453,LPA 18:0,[M-H]-,found in higher mz's MsMs_3367; found in higher mz's MsMs_3565,0.411,TRUE,6.89,437.2674,C21H43O7P,LPA,LAYXSTYJRSVXIH-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)O)CCCCCCCCCCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,100,78,36.8,100,89.26,190628_TT1_Hclass_Aging_047_1_9w_SPF_M_Kidney_1_Neg,437.2641:1585 438.26745:777 439.27081:182,,,,78.96043:66 152.98485:12 152.99352:100,0.979864687,0.84427663,0.923383524,0.863235957,0.854221341,0.904297334,0.957157038,0.875574354,1.146363647,0.915204178,1.071059634,0.981827124,1.057130947,1.011225031,1.28054893,1.036598329,1.449411181,1.207490521,1.200441113,1.147980381,1.104064238,1.360996877,1.508452209,1.210513876,1.424735282,1.511057715,1.244128962,1.185962617,1.30385319,1.135007162,1.529633885,1.616703968,1.713684503,1.446762609,1.553567343,1.725462328,1.344416558,1.671526387,1.384028234,1.492465008,1.509614021,1.57989022,1.381376395,1.482079045,1.351394835,1.376071725,1.225248986,1.259044405,0.015831999,0.762035887,0.765539255,1.005139262,1.098584859,77.19865306,14.62397165,177.3156563
2106,5.525,468.30847,LPC 14:0/0:0,[M+H]+,,0.929,TRUE,5.72,468.3085,C22H46NO7P,LPC,VXUOFDJKYGDUJI-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.5,74.9,93.7,100,51.75,190628_TT1_Hclass_Aging_QC_Pos_05,468.30847:4188 469.31182:2580 470.31518:584,,,,86.08833:12 86.09614:67 98.9831:24 104.10549:170 109.11071:10 124.99614:24 153.09641:10 163.01991:36 184.07578:467 285.24677:24 450.26147:12 450.28232:48 468.29419:36 468.32758:109,0.532880168,0.333218394,0.528530139,0.346705874,0.44720809,0.562888491,0.493005979,0.467353675,0.476214939,0.499451736,0.594746407,0.484639254,0.433992813,0.44828202,0.51198079,0.381786312,0.507955434,0.506955457,0.57454785,0.41730112,0.44942684,0.619111849,0.690630802,0.397574781,0.447778842,0.476540203,0.472974729,0.438023705,0.55398776,0.479936837,0.478844786,0.447872118,0.452979793,0.476177642,0.544190207,0.497597835,0.474615465,0.468741707,0.579173643,0.551003659,0.456915257,0.511237766,0.558843862,0.581698141,0.607888552,0.440795947,0.440016074,0.557357159,0.005259958,0.55684864,0.536354636,0.551287398,0.605304073,0.588270964,2.990303557,40.52929286
2223,5.896,482.31927,LPC 15:0/0:0,[M+H]+,,0.071,TRUE,5.98,482.3241,C23H48NO7P,LPC,RJZVWDTYEWCUAR-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.9,55.6,87.5,100,71.68,190628_TT1_Hclass_Aging_010_8_18M_SPF_M_Kidney_3_Pos,482.32074:5622 483.32409:3438 484.32745:1248,,,,75.04598:24 86.0967:99 93.05017:12 104.10039:48 104.10469:332 109.09817:12 123.12453:12 124.99685:36 132.0399:24 166.06076:48 184.07288:510 296.4733:10 299.25339:36 464.28729:12 464.30844:36 482.31552:60,0.507018398,0.602966618,0.511732359,0.529876771,0.50522857,0.540742977,0.54045958,0.542008151,0.50745599,1.555633053,0.496649963,0.58876746,0.460860341,2.795680194,0.496609542,0.705572198,0.545602573,0.592403523,0.673734139,1.168388729,0.599997689,0.483470071,0.58598022,2.327833523,0.627608592,0.507068082,0.57907058,2.07698257,0.514840873,0.464534499,0.493143403,0.549938213,0.564058854,0.438507223,0.531161154,0.462605854,0.599818903,0.471635174,0.505460634,0.542586446,0.463541393,0.530485159,0.466897995,0.567510382,0.646683128,0.594116276,0.498473083,0.507358472,0.129161196,0.750471615,0.745648524,0.783075092,0.74235691,0.782113831,2.541758024,27.01952857
2332,6.235,496.33878,LPC 16:0/0:0,[M+H]+,adduct linked to 2453_[M+Na]+; adduct linked to 2190_[M+H-H2O]+; found in higher mz's MsMs_7144; found in higher mz's MsMs_7002; found in higher mz's MsMs_2774; found in higher mz's MsMs_7065; found in higher mz's MsMs_7048,0.964,TRUE,6.21,496.33981,C24H50NO7P,LPC,ASWBNKHCZGQVJV-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,100,73.1,88.6,100,5589.47,190628_TT1_Hclass_Aging_004_14_9w_GF_M_Kidney_2_Pos,496.33929:757852 497.34264:395256 498.346:68020,,,,70.06155:36 71.07171:822 71.0859:212 72.07956:24 80.97133:88 81.06984:148 83.08341:180 85.09968:322 85.82609:60 86.09539:9197 86.64178:24 89.06165:24 95.08331:299 97.09835:60 98.9767:24 98.98229:515 103.77419:93 104.10608:30404 104.6006:36 104.87344:36 105.74749:24 109.10106:88 121.11024:10 123.11667:36 124.60646:36 124.99835:4653 127.38635:24 131.10789:12 136.99838:36 147.06377:12 155.00935:36 163.01524:434 166.06059:2028 181.02609:235 183.48869:183 184.07268:91431 184.73386:60 184.74721:24 185.05249:72 185.10213:36 185.28545:48 185.8474:24 186.16125:36 186.65169:36 186.69002:24 186.95853:24 187.20802:24 188.49657:24 189.92677:24 198.09393:36 199.0351:145 221.22874:24 226.11617:99 237.21893:10 239.23523:131 240.09544:107 257.24573:60 258.10843:898 283.258:65 292.56219:10 313.2735:2004 322.8703:10 341.01187:24 417.03656:10 419.24591:681 474.18604:10 476.80209:48 478.2739:22 478.32608:4433 479.31781:24 494.69479:24 494.73224:60 496.33774:14620,261.0678599,239.0289554,267.8133006,222.1062892,194.0374436,254.0415554,245.7826607,250.944501,274.0563499,276.7435783,346.1750098,237.970059,255.4441124,266.1368972,242.6070632,246.8166293,287.6426879,300.7698204,310.9631047,249.7011295,289.2671714,287.0236302,307.7965913,207.381099,257.5062586,275.8856389,238.7487301,237.7116534,254.6122405,263.4397325,226.7207729,308.3355791,299.882524,236.6196748,318.2976398,282.6836103,243.6282216,256.7963826,252.4537177,295.6468079,274.8158011,289.1559454,278.2652832,310.9976238,262.0987159,268.0799774,276.1610777,226.145023,0.071886095,251.9822058,252.3650083,267.5962011,289.4790633,276.8653466,323.8498753,507.5811439
2317,5.695,494.32382,LPC 16:1/0:0,[M+H]+,,0.946,TRUE,5.86,494.3241,C24H48NO7P,LPC,LFUDDCMNKWEORN-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.7,42.8,88.3,100,204.72,190628_TT1_Hclass_Aging_QC_Pos_04,494.32373:13212 495.32708:9192 496.33044:2707,,,,71.0747:36 75.03813:12 75.03934:60 81.06672:133 86.08957:12 86.09869:201 93.04004:12 93.05087:173 97.10185:24 98.98722:36 99.07798:36 104.10684:693 106.0616:24 117.05352:12 117.08995:67 124.99134:36 124.99918:129 132.04388:472 135.10236:125 141.0676:10 150.05243:223 166.05072:12 166.05975:79 184.07179:1403 185.07069:24 220.13342:10 225.0993:36 240.09444:12 258.10059:24 269.09433:73 281.24606:12 311.26144:76 325.11948:48 343.09714:12 343.12833:48 361.13708:36 367.16977:10 459.18643:36 476.29831:93 494.29706:24 494.32513:170,1.362372484,1.211810104,1.003067415,1.082906344,0.835335964,1.5546711,1.511695566,1.586615771,1.597796814,1.46570407,2.083521487,1.547799309,1.009725541,1.691334782,1.044062441,1.2966384,1.73036367,1.732985052,2.058397274,1.243470287,1.349709087,1.642334887,1.722321636,1.270550058,1.250797406,1.485486628,1.319441357,1.365496551,1.779700506,1.629875355,1.265904198,1.881367569,1.692176562,1.347894686,1.833460435,1.739516628,1.386376754,1.704830948,1.637130831,1.081935503,1.407909749,1.045437334,1.388226749,1.825384245,1.638670037,1.330115679,1.813755789,1.703480908,0.004675518,1.835766532,1.857717541,1.89024131,2.000819969,1.97214048,1.495151779,3.859932653
2408,6.553,510.35495,LPC 17:0/0:0,[M+H]+,adduct linked to 2535_[M+Na]+,0.946,TRUE,6.4,510.35541,C25H52NO7P,LPC,SRRQPVVYXBTRQK-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.7,81.8,93,100,278.9,190628_TT1_Hclass_Aging_034_32_18M_SPF_F_Kidney_2_Pos,510.35672:5947 511.36007:3802 512.36343:694,,,,80.05006:10 104.09925:12 104.10784:79 166.05905:12 184.071:223 492.33148:12 492.35016:24 510.34885:36 510.36786:24,2.172388652,2.236148131,2.268600138,2.310884038,2.108607337,2.078314378,1.71003457,2.009565296,1.904859757,6.658065193,1.907887734,2.136843706,2.397515574,13.26668685,1.930865195,2.427347745,1.949222787,2.384901924,2.043462975,4.007886181,2.032563599,1.68904969,2.036273383,9.226570426,2.631149579,1.758711151,2.361710897,8.054735639,1.997380921,1.661296124,2.021188907,2.37098015,1.94187239,1.75020299,2.152217728,2.229997451,2.419990537,1.879017681,1.953745756,2.165489701,1.828237214,1.937233199,2.354437554,2.303253782,2.116388362,2.102899596,1.821380617,2.217249468,0.013442115,3.109490848,3.044757503,3.359496637,3.386795171,3.39716649,3.887394625,19.29966327
2397,6.029,508.33798,LPC 17:1/0:0,[M+H]+,,0.054,TRUE,6.03,508.33981,C25H50NO7P,LPC,LPMGFNAQZPADDZ-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,100,32.2,93.1,100,43.19,190628_TT1_Hclass_Aging_020_7_18M_SPF_M_Kidney_1_Pos,508.33862:1376 509.34197:794 510.34533:297,,,,83.08284:10 104.09973:24 104.10546:60 132.03912:12 178.96024:10 184.07002:92 201.13026:10 207.02942:24 211.80931:10 225.03214:24 226.04152:24 251.08208:10 266.01901:24 269.99301:10 281.04633:24 283.02103:12 287.11008:10 325.08438:12 490.31253:12 496.27429:10 508.32492:24,0.136333033,0.142807883,0.116984537,0.118987815,0.101204674,0.112689827,0.140371731,0.159022361,0.156486706,0.522418215,0.187675533,0.166715903,0.104454366,1.008424805,0.118535968,0.187753958,0.164635998,0.155335302,0.194427669,0.374319649,0.194570679,0.109751646,0.197953512,0.452475092,0.196403921,0.163934714,0.13542316,0.498524217,0.139979776,0.154331422,0.122968104,0.182500271,0.182862744,0.135378069,0.179073726,0.177035702,0.151097093,0.148145527,0.15163819,0.139855218,0.127913225,0.118185745,0.135892874,0.18250618,0.167361722,0.130445925,0.177594935,0.160252202,0.013149895,0.206444614,0.210387214,0.222921498,0.212469756,0.202973148,0.299030356,11.57979796
